z,100
z,100
z,100
z,100
z,100
z,100
z,100
z,100
z,100
z,100
z,100
z,100
z,100
z,100
z,100
z,100
z,100
z,100
z,100
z,100
z,100
z,100
z,100
z,100
z,100
z,100
z,100
z,100
z,100
z,100
z,100
z,100
z,100
z,100
z,100
z,100
z,100
z,100
z,100
z,100
z,100
z,100
z,100
z,100
z,100
z,100
z,100
z,100
z,200
z,200
z,200
z,200
z,200
z,200
z,200
z,200
z,200
z,200
z,200
z,200
z,200
z,200
z,200
z,200
z,200
z,200
z,200
z,200
z,200
z,200
z,200
z,200
z,200
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,700
z,700
z,700
z,700
z,700
z,700
z,700
z,700
z,700
z,700
z,700
z,700
z,700
z,700
z,700
z,700
z,700
z,700
z,700
z,700
z,700
z,700
z,700
z,700
z,700
z,700
z,700
z,700
z,700
z,700
z,700
z,700
z,700
z,700
z,700
z,700
z,700
z,700
z,700
z,700
z,700
z,700
z,700
z,100
z,100
z,100
z,100
z,100
z,100
z,100
z,100
z,100
z,100
z,100
z,100
z,100
z,100
z,100
z,100
z,100
z,100
z,100
z,100
z,100
z,100
z,100
z,100
z,100
z,100
z,100
z,100
z,100
z,100
z,100
z,100
z,100
z,100
z,100
z,100
z,100
z,100
z,100
z,100
z,100
z,100
z,100
z,100
z,100
z,100
z,100
z,100
z,100
z,100
z,100
z,100
z,100
z,100
z,100
z,100
z,100
z,100
z,100
z,100
z,100
z,100
z,100
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,100
z,100
z,100
z,100
z,100
z,100
z,100
z,100
z,100
z,100
z,100
z,100
z,100
z,100
z,100
z,100
z,100
z,100
z,100
z,100
z,100
z,100
z,100
z,100
z,100
z,100
z,100
z,100
z,100
z,100
z,100
z,100
z,100
z,100
z,100
z,100
z,100
z,100
z,100
z,100
z,100
z,100
z,100
z,100
z,100
z,100
z,100
z,100
z,100
z,100
z,100
z,100
z,100
z,100
z,100
z,100
z,100
z,100
z,100
z,100
z,100
z,100
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
z,0
